Using device:  cpu
title 851: 0.1
title 657: 0.1
title 959: 0.1
title 698: 0.1
title 174: 0.1
title 423: 0.1
title 235: 0.1
title 931: 0.1
title 940: 0.1
title 766: 0.1
title 628: 0.1
title 734: 0.1
title 548: 0.1
title 737: 0.1
title 42: 0.1
title 960: 0.1
title 617: 0.1
title 826: 0.1
title 607: 0.1
title 884: 0.1
title 721: 0.1
title 118: 0.1
title 738: 0.1
title 929: 0.1
title 677: 0.1
title 610: 0.1
title 864: 0.1
title 756: 0.1
title 543: 0.1
title 89: 0.1
title 949: 0.1
title 245: 0.1
title 157: 0.1
title 292: 0.1
title 536: 0.1
title 714: 0.1
title 525: 0.1
title 674: 0.1
title 978: 0.1
title 270: 0.1
title 438: 0.1
title 99: 0.1
title 849: 0.1
title 815: 0.1
title 445: 0.1
title 724: 0.1
title 520: 0.1
title 471: 0.1
title 355: 0.1
title 873: 0.1
title 540: 0.1
title 877: 0.1
title 83: 0.1
title 482: 0.1
title 247: 0.1
title 569: 0.1
title 783: 0.1
title 832: 0.1
title 458: 0.1
title 258: 0.1
title 387: 0.1
title 63: 0.1
title 761: 0.1
title 504: 0.1
title 722: 0.1
title 681: 0.1
title 20: 0.1
title 468: 0.1
title 476: 0.1
title 782: 0.1
title 348: 0.1
title 903: 0.1
title 361: 0.1
title 552: 0.1
title 494: 0.1
title 124: 0.1
title 166: 0.1
title 704: 0.1
title 291: 0.09
title 690: 0.09
title 107: 0.09
title 701: 0.09
title 678: 0.09
title 411: 0.09
title 776: 0.09
title 913: 0.09
title 843: 0.09
title 733: 0.09
title 771: 0.09
title 77: 0.09
title 910: 0.09
title 524: 0.09
title 307: 0.09
title 239: 0.09
title 664: 0.09
title 938: 0.09
title 304: 0.09
title 340: 0.09
title 658: 0.09
title 277: 0.09
title 613: 0.09
title 475: 0.09
title 85: 0.09
title 697: 0.09
title 807: 0.09
title 974: 0.09
title 402: 0.09
title 680: 0.09
title 463: 0.09
title 834: 0.09
title 895: 0.09
title 425: 0.09
title 784: 0.09
title 735: 0.09
title 555: 0.09
title 119: 0.09
title 172: 0.09
title 993: 0.09
title 894: 0.09
title 162: 0.09
title 813: 0.09
title 111: 0.09
title 223: 0.09
title 144: 0.09
title 418: 0.09
title 211: 0.09
title 679: 0.09
title 170: 0.09
title 299: 0.09
title 852: 0.09
title 15: 0.09
title 941: 0.09
title 358: 0.09
title 502: 0.09
title 808: 0.09
title 461: 0.09
title 920: 0.09
title 320: 0.09
title 526: 0.09
title 479: 0.09
title 879: 0.09
title 169: 0.09
title 76: 0.09
title 446: 0.09
title 706: 0.09
title 454: 0.09
title 802: 0.09
title 470: 0.09
title 631: 0.09
title 396: 0.09
title 902: 0.09
title 192: 0.09
title 485: 0.09
title 432: 0.09
title 627: 0.09
title 918: 0.09
title 365: 0.09
title 303: 0.09
title 790: 0.09
title 728: 0.09
title 624: 0.09
title 28: 0.09
title 424: 0.09
title 300: 0.09
title 346: 0.09
title 34: 0.09
title 259: 0.09
title 947: 0.09
title 371: 0.09
title 812: 0.09
title 275: 0.09
title 110: 0.09
title 462: 0.09
title 855: 0.09
title 917: 0.09
title 467: 0.09
title 719: 0.09
title 731: 0.09
title 608: 0.09
title 382: 0.09
title 324: 0.09
title 203: 0.09
title 837: 0.09
title 74: 0.09
title 551: 0.09
title 954: 0.09
title 673: 0.09
title 185: 0.09
title 795: 0.09
title 626: 0.09
title 290: 0.09
title 73: 0.09
title 457: 0.09
title 498: 0.09
title 511: 0.09
title 413: 0.09
title 789: 0.09
title 505: 0.09
title 817: 0.09
title 934: 0.09
title 198: 0.09
title 232: 0.09
title 451: 0.09
title 416: 0.09
title 332: 0.09
title 770: 0.09
title 870: 0.09
title 401: 0.09
title 31: 0.09
title 642: 0.09
title 27: 0.09
title 897: 0.09
title 131: 0.09
title 409: 0.09
title 453: 0.09
title 260: 0.09
title 792: 0.09
title 249: 0.09
title 226: 0.09
title 419: 0.09
title 550: 0.09
title 182: 0.09
title 134: 0.09
title 570: 0.09
title 990: 0.09
title 386: 0.09
title 234: 0.09
title 50: 0.09
title 404: 0.09
title 96: 0.09
title 37: 0.09
title 253: 0.09
title 167: 0.09
title 271: 0.09
title 315: 0.09
title 573: 0.09
title 861: 0.09
title 992: 0.09
title 142: 0.09
title 465: 0.09
title 329: 0.09
title 602: 0.09
title 930: 0.09
title 496: 0.09
title 741: 0.09
title 653: 0.09
title 268: 0.09
title 222: 0.09
title 586: 0.09
title 928: 0.09
title 18: 0.09
title 703: 0.09
title 831: 0.09
title 225: 0.09
title 280: 0.09
title 455: 0.09
title 464: 0.09
title 639: 0.09
title 231: 0.09
title 474: 0.09
title 672: 0.09
title 263: 0.09
title 250: 0.09
title 539: 0.09
title 876: 0.09
title 32: 0.09
title 841: 0.09
title 148: 0.09
title 165: 0.09
title 919: 0.09
title 207: 0.09
title 503: 0.09
title 164: 0.09
title 136: 0.09
title 56: 0.09
title 372: 0.09
title 899: 0.09
title 500: 0.09
title 939: 0.09
title 787: 0.09
title 760: 0.09
title 255: 0.09
title 156: 0.09
title 620: 0.09
title 240: 0.09
title 339: 0.09
title 59: 0.09
title 779: 0.09
title 406: 0.09
title 652: 0.09
title 530: 0.09
title 944: 0.09
title 889: 0.09
title 686: 0.09
title 545: 0.09
title 7: 0.09
title 168: 0.09
title 44: 0.09
title 153: 0.09
title 202: 0.09
title 666: 0.09
title 160: 0.09
title 393: 0.09
title 957: 0.09
title 764: 0.09
title 323: 0.09
title 549: 0.09
title 577: 0.09
title 367: 0.09
title 822: 0.09
title 308: 0.09
title 430: 0.09
title 687: 0.09
title 510: 0.09
title 692: 0.09
title 55: 0.09
title 114: 0.09
title 775: 0.09
title 863: 0.09
title 252: 0.09
title 273: 0.09
title 452: 0.09
title 950: 0.09
title 531: 0.09
title 749: 0.09
title 862: 0.09
title 129: 0.09
title 120: 0.09
title 397: 0.08
title 720: 0.08
title 634: 0.08
title 840: 0.08
title 705: 0.08
title 370: 0.08
title 101: 0.08
title 670: 0.08
title 878: 0.08
title 661: 0.08
title 341: 0.08
title 88: 0.08
title 368: 0.08
title 141: 0.08
title 364: 0.08
title 313: 0.08
title 830: 0.08
title 594: 0.08
title 254: 0.08
title 38: 0.08
title 564: 0.08
title 21: 0.08
title 882: 0.08
title 108: 0.08
title 420: 0.08
title 695: 0.08
title 546: 0.08
title 958: 0.08
title 414: 0.08
title 181: 0.08
title 238: 0.08
title 985: 0.08
title 362: 0.08
title 71: 0.08
title 777: 0.08
title 519: 0.08
title 216: 0.08
title 163: 0.08
title 948: 0.08
title 489: 0.08
title 210: 0.08
title 618: 0.08
title 629: 0.08
title 827: 0.08
title 288: 0.08
title 305: 0.08
title 866: 0.08
title 583: 0.08
title 880: 0.08
title 773: 0.08
title 816: 0.08
title 194: 0.08
title 702: 0.08
title 139: 0.08
title 493: 0.08
title 709: 0.08
title 707: 0.08
title 599: 0.08
title 601: 0.08
title 754: 0.08
title 710: 0.08
title 342: 0.08
title 384: 0.07
title 344: 0.07
title 979: 0.07
title 442: 0.07
title 811: 0.07
title 279: 0.07
title 422: 0.07
reward_when_clicks_maximized:  (np.float64(0.2649456276741123), np.float64(11.215102456727339))
reward_when_watch_duration_maximized:  (np.float64(0.24054849475105167), np.float64(23.003129069731692))
agent name:  TweedieModelAgent
user 0 / 10000, time taken: 0.0016407966613769531
user 1000 / 10000, time taken: 0.07606315612792969
user 2000 / 10000, time taken: 0.05916428565979004
user 3000 / 10000, time taken: 0.07387423515319824
user 4000 / 10000, time taken: 0.07985997200012207
user 5000 / 10000, time taken: 0.062254905700683594
user 6000 / 10000, time taken: 0.07249784469604492
user 7000 / 10000, time taken: 0.04408097267150879
user 8000 / 10000, time taken: 0.05857419967651367
user 9000 / 10000, time taken: 0.06430387496948242
Day 0, actual_clicks_reward: 2026.0, max_clicks_reward: 2649.456276740651, actual_watch_duration_reward: 94556.06890088374, max_watch_duration_reward: 230031.290697291
user 0 / 10000, time taken: 0.003408193588256836
user 1000 / 10000, time taken: 0.07235121726989746
user 2000 / 10000, time taken: 0.09064006805419922
user 3000 / 10000, time taken: 0.053345680236816406
user 4000 / 10000, time taken: 0.0636749267578125
user 5000 / 10000, time taken: 0.07859420776367188
user 6000 / 10000, time taken: 0.0678250789642334
user 7000 / 10000, time taken: 0.057199954986572266
user 8000 / 10000, time taken: 0.08173108100891113
user 9000 / 10000, time taken: 0.04730224609375
Day 1, actual_clicks_reward: 1990.0, max_clicks_reward: 2649.456276740651, actual_watch_duration_reward: 93871.81676482946, max_watch_duration_reward: 230031.290697291
user 0 / 10000, time taken: 0.0019042491912841797
user 1000 / 10000, time taken: 0.05980825424194336
user 2000 / 10000, time taken: 0.08657097816467285
user 3000 / 10000, time taken: 0.07709193229675293
user 4000 / 10000, time taken: 0.05869317054748535
user 5000 / 10000, time taken: 0.07429909706115723
user 6000 / 10000, time taken: 0.044902801513671875
user 7000 / 10000, time taken: 0.05952906608581543
user 8000 / 10000, time taken: 0.07233190536499023
user 9000 / 10000, time taken: 0.06117510795593262
Day 2, actual_clicks_reward: 1981.0, max_clicks_reward: 2649.456276740651, actual_watch_duration_reward: 93593.90698016829, max_watch_duration_reward: 230031.290697291
Epoch 0, data points: 59931, Loss per data point: 0.27733401678060854
Epoch 10, data points: 59931, Loss per data point: 0.2705666166238931
Epoch 20, data points: 59931, Loss per data point: 0.27045880990150034
Epoch 30, data points: 59931, Loss per data point: 0.27047047915247596
Epoch 40, data points: 59931, Loss per data point: 0.2704244756847394
Epoch 50, data points: 59931, Loss per data point: 0.2704236474675038
Epoch 60, data points: 59931, Loss per data point: 0.27041006110534854
Epoch 70, data points: 59931, Loss per data point: 0.2703786355546748
Epoch 80, data points: 59931, Loss per data point: 0.27037777209838476
Epoch 90, data points: 59931, Loss per data point: 0.2703773058671556
Training completed
user 0 / 10000, time taken: 0.0002048015594482422
user 1000 / 10000, time taken: 1.5091278553009033
user 2000 / 10000, time taken: 1.412308931350708
user 3000 / 10000, time taken: 1.5604889392852783
user 4000 / 10000, time taken: 1.4830231666564941
user 5000 / 10000, time taken: 1.6168289184570312
user 6000 / 10000, time taken: 1.5252354145050049
user 7000 / 10000, time taken: 1.5396790504455566
user 8000 / 10000, time taken: 1.8054163455963135
user 9000 / 10000, time taken: 1.7304770946502686
Day 3, actual_clicks_reward: 1856.0, max_clicks_reward: 2649.456276740651, actual_watch_duration_reward: 105909.28841465377, max_watch_duration_reward: 230031.290697291
Epoch 0, data points: 79976, Loss per data point: 0.27451726291326806
Epoch 10, data points: 79976, Loss per data point: 0.27391662245406334
Epoch 20, data points: 79976, Loss per data point: 0.2738389386538805
Epoch 30, data points: 79976, Loss per data point: 0.27384755911201764
Epoch 40, data points: 79976, Loss per data point: 0.2738006373721504
Epoch 50, data points: 79976, Loss per data point: 0.2739000497036509
Epoch 60, data points: 79976, Loss per data point: 0.2737933992624068
Epoch 70, data points: 79976, Loss per data point: 0.27389595167415315
Epoch 80, data points: 79976, Loss per data point: 0.2738498322508437
Epoch 90, data points: 79976, Loss per data point: 0.27373218996662896
Training completed
user 0 / 10000, time taken: 0.00011897087097167969
user 1000 / 10000, time taken: 1.6801040172576904
user 2000 / 10000, time taken: 1.728304147720337
user 3000 / 10000, time taken: 1.6694011688232422
user 4000 / 10000, time taken: 1.6019408702850342
user 5000 / 10000, time taken: 1.5707249641418457
user 6000 / 10000, time taken: 1.818572998046875
user 7000 / 10000, time taken: 1.7405853271484375
user 8000 / 10000, time taken: 1.6581239700317383
user 9000 / 10000, time taken: 1.7861440181732178
Day 4, actual_clicks_reward: 1909.0, max_clicks_reward: 2649.456276740651, actual_watch_duration_reward: 86622.88452509619, max_watch_duration_reward: 230031.290697291
Epoch 0, data points: 100061, Loss per data point: 0.2719706748365156
Epoch 10, data points: 100061, Loss per data point: 0.2709102478215675
Epoch 20, data points: 100061, Loss per data point: 0.2708565533060493
Epoch 30, data points: 100061, Loss per data point: 0.2708312512668816
Epoch 40, data points: 100061, Loss per data point: 0.270822401889573
Epoch 50, data points: 100061, Loss per data point: 0.2708012847909159
Epoch 60, data points: 100061, Loss per data point: 0.27079460934709804
Epoch 70, data points: 100061, Loss per data point: 0.27080853884315503
Epoch 80, data points: 100061, Loss per data point: 0.27076659995691965
Epoch 90, data points: 100061, Loss per data point: 0.27076764188764135
Training completed
user 0 / 10000, time taken: 0.00013208389282226562
user 1000 / 10000, time taken: 1.9071078300476074
user 2000 / 10000, time taken: 1.699760913848877
user 3000 / 10000, time taken: 1.6942570209503174
user 4000 / 10000, time taken: 1.6629202365875244
user 5000 / 10000, time taken: 2.752342939376831
user 6000 / 10000, time taken: 2.056123971939087
user 7000 / 10000, time taken: 1.884883165359497
user 8000 / 10000, time taken: 1.8369569778442383
user 9000 / 10000, time taken: 1.8636608123779297
Day 5, actual_clicks_reward: 1927.0, max_clicks_reward: 2649.456276740651, actual_watch_duration_reward: 123250.76965806771, max_watch_duration_reward: 230031.290697291
Epoch 0, data points: 120363, Loss per data point: 0.2771435551942754
Epoch 10, data points: 120363, Loss per data point: 0.2769565777941727
Epoch 20, data points: 120363, Loss per data point: 0.27694798570858925
Epoch 30, data points: 120363, Loss per data point: 0.27695451995003906
Epoch 40, data points: 120363, Loss per data point: 0.27697045630163464
Epoch 50, data points: 120363, Loss per data point: 0.27695199073187493
Epoch 60, data points: 120363, Loss per data point: 0.2769951011125458
Epoch 70, data points: 120363, Loss per data point: 0.2769443787131799
Epoch 80, data points: 120363, Loss per data point: 0.2769182181873947
Epoch 90, data points: 120363, Loss per data point: 0.27696466902305966
Training completed
user 0 / 10000, time taken: 0.00017881393432617188
user 1000 / 10000, time taken: 1.7494211196899414
user 2000 / 10000, time taken: 1.6662099361419678
user 3000 / 10000, time taken: 1.6703391075134277
user 4000 / 10000, time taken: 1.6916699409484863
user 5000 / 10000, time taken: 1.7089450359344482
user 6000 / 10000, time taken: 1.7500019073486328
user 7000 / 10000, time taken: 1.7433068752288818
user 8000 / 10000, time taken: 1.6328418254852295
user 9000 / 10000, time taken: 1.7194509506225586
Day 6, actual_clicks_reward: 1912.0, max_clicks_reward: 2649.456276740651, actual_watch_duration_reward: 141043.61502723207, max_watch_duration_reward: 230031.290697291
Epoch 0, data points: 140211, Loss per data point: 0.28484803869117375
Epoch 10, data points: 140211, Loss per data point: 0.28484231622697026
Epoch 20, data points: 140211, Loss per data point: 0.28481776661050573
Epoch 30, data points: 140211, Loss per data point: 0.28483683043840813
Epoch 40, data points: 140211, Loss per data point: 0.28482665952097047
Epoch 50, data points: 140211, Loss per data point: 0.2848268505265417
Epoch 60, data points: 140211, Loss per data point: 0.2848239363006305
Epoch 70, data points: 140211, Loss per data point: 0.28484494169656
Epoch 80, data points: 140211, Loss per data point: 0.28483931703752036
Epoch 90, data points: 140211, Loss per data point: 0.28482764308539377
Training completed
user 0 / 10000, time taken: 0.00016188621520996094
user 1000 / 10000, time taken: 1.8202171325683594
user 2000 / 10000, time taken: 1.7708017826080322
user 3000 / 10000, time taken: 1.7630112171173096
user 4000 / 10000, time taken: 1.771272897720337
user 5000 / 10000, time taken: 1.8063321113586426
user 6000 / 10000, time taken: 1.7208597660064697
user 7000 / 10000, time taken: 1.69718599319458
user 8000 / 10000, time taken: 1.7440440654754639
user 9000 / 10000, time taken: 1.7606680393218994
Day 7, actual_clicks_reward: 1991.0, max_clicks_reward: 2649.456276740651, actual_watch_duration_reward: 158042.21514021, max_watch_duration_reward: 230031.290697291
Epoch 0, data points: 160208, Loss per data point: 0.29310033560799253
Epoch 10, data points: 160208, Loss per data point: 0.2930157689957498
Epoch 20, data points: 160208, Loss per data point: 0.29299798590860965
Epoch 30, data points: 160208, Loss per data point: 0.29299640850171715
Epoch 40, data points: 160208, Loss per data point: 0.2930271334251919
Epoch 50, data points: 160208, Loss per data point: 0.29299521576890364
Epoch 60, data points: 160208, Loss per data point: 0.2930032527614614
Epoch 70, data points: 160208, Loss per data point: 0.29298865232900534
Epoch 80, data points: 160208, Loss per data point: 0.293017654289533
Epoch 90, data points: 160208, Loss per data point: 0.29299776547619194
Training completed
user 0 / 10000, time taken: 0.00024819374084472656
user 1000 / 10000, time taken: 1.8217551708221436
user 2000 / 10000, time taken: 1.741006851196289
user 3000 / 10000, time taken: 1.8297019004821777
user 4000 / 10000, time taken: 1.7462451457977295
user 5000 / 10000, time taken: 1.744049310684204
user 6000 / 10000, time taken: 1.7413582801818848
user 7000 / 10000, time taken: 1.6447570323944092
user 8000 / 10000, time taken: 1.8201239109039307
user 9000 / 10000, time taken: 1.741929292678833
Day 8, actual_clicks_reward: 2096.0, max_clicks_reward: 2649.456276740651, actual_watch_duration_reward: 164410.25012419673, max_watch_duration_reward: 230031.290697291
